,id,title,vendor,prod_type,publish,price (MYR),compare_at_price (MYR),weight (grams),available,sku
565,8020747780317,Turbosmart TS-0204-1142 BOV RacePort Female GenV - Black No Weld Flange,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:30+00:00,1437.00,1437.00,2000,True,TURBOSMART-TS-0204-1142
566,8020747813085,Turbosmart TS-0204-1143 BOV RacePort Female GenV - Purple No Weld Flange,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:33+00:00,1437.00,1437.00,2000,True,TURBOSMART-TS-0204-1143
567,8020747747549,Turbosmart TS-0204-1141 BOV RacePort Female GenV - Blue No Weld Flange,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:27+00:00,1437.00,1437.00,2000,True,TURBOSMART-TS-0204-1141
568,8020747682013,Turbosmart TS-0204-1136 BOV RacePort GenV Platinum,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:24+00:00,1315.00,,2000,False,TURBOSMART-TS-0204-1136
569,8020747616477,Turbosmart TS-0204-1134 BOV RacePort GenV Red,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:17+00:00,1503.00,1503.00,2000,True,TURBOSMART-TS-0204-1134
570,8020747583709,Turbosmart TS-0204-1133 BOV RacePort GenV Purple,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:14+00:00,1503.00,1503.00,2000,True,TURBOSMART-TS-0204-1133
571,8020747550941,Turbosmart TS-0204-1132 BOV RacePort GenV Black,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:10+00:00,1503.00,1503.00,2000,True,TURBOSMART-TS-0204-1132
572,8020747518173,Turbosmart TS-0204-1131 BOV RacePort GenV Blue,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:07+00:00,1503.00,1503.00,2000,True,TURBOSMART-TS-0204-1131
573,8020747419869,Turbosmart TS-0204-1106 BOV Gen4 RacePort Uni Supercharger Blue,Turbosmart,Chargepipe & Valves,2023-03-02T02:19:01+00:00,1288.00,,2000,False,TURBOSMART-TS-0204-1106
574,8020747354333,Turbosmart TS-0204-1104 BOV Gen4 RacePort Female Black No Weld Flange,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:58+00:00,1288.00,,2000,False,TURBOSMART-TS-0204-1104
575,8020747321565,Turbosmart TS-0204-1103 BOV Gen4 RacePort Female Blue No Weld Flange,Turbosmart,Chargepipe & Valves,2023-03-02T02:18:55+00:00,1288.00,,2000,False,TURBOSMART-TS-0204-1103
